"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-02-24","10.07","0.00",,"0.0","60","70","49","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-02-25","11.86","0.32",,"0.0","57","65","47","    1","    1","    1",,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-02-26","17.90","0.00",,"0.0","44","47","39",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-02-27","9.40","0.00",,"0.0","44","54","37",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-02-28","8.05","0.00",,"0.0","50","58","44","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-01","9.62","0.12",,"0.0","58","71","53","    1",,"    1",,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-02","24.16","0.00",,"0.0","55","66","38",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-03","18.34","0.00",,"0.0","37","42","27",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-04","21.25","0.00",,"0.0","28","32","19",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-05","12.53","0.00",,"0.0","25","38","17",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-06","8.28","0.00",,"0.0","34","45","28",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-07","8.50","0.10",,"0.0","47","53","43","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-08","12.97","0.06",,"0.0","54","62","49","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-09","17.22","0.00",,"0.0","58","65","49",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-10","17.45","0.24",,"2.4","42","49","27","    1","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-11","19.01","0.00",,"0.0","26","31","20",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-12","17.22","0.00",,"0.0","27","32","22",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-13","9.40","0.00",,"0.0","28","37","23",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-14","25.05","1.03",,"7.4","32","34","24","    1",,"    1","    1",,,"    1","    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-15","19.69","0.00",,"0.0","26","30","23",,,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-16","17.45","0.00",,"0.0","32","41","27",,,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-17","11.41","0.00",,"0.0","39","49","32",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-18","13.20","0.07",,"0.0","38","41","34","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-19","12.30","0.00",,"0.0","40","48","36",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-20","11.18","0.00",,"0.0","44","54","37",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-21","7.61","0.00",,"0.0","51","62","45",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-22","22.37","0.00",,"0.0","43","51","26",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-23","9.62","0.00",,"0.0","32","45","26",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-24","11.18","0.00",,"0.0","44","58","38",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-25","8.72","0.00",,"0.0","54","57","44",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-26","14.32","0.12",,"0.0","42","44","39","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-27","8.50","0.20",,"0.0","42","50","39","    1","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-28","10.96","0.65",,"0.0","44","45","42","    1","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-29","12.75","0.00",,"0.0","49","59","44",,,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-30","8.28","0.00",,"0.0","46","53","41",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-03-31","16.11","2.10",,"0.0","43","46","40","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-01","16.33","0.01",,"0.0","42","48","39","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-02","10.96","0.00",,"0.0","51","63","43",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-03","9.17","0.03",,"0.0","56","63","48",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-04","11.41","1.60",,"0.0","50","54","45","    1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-05","7.83","0.00",,"0.0","52","63","45","    1",,,,,,"    1",,
